ID,Project ID,Controller,Module,IOChannel,SoftwareTag,PointDescription,InstallCheck1,InstallCheck2,InstallCheck3,CommCheck1,CommCheck2,Notes
429182,34,CSMBMSB101-AS001,S08DOFA12,DO4,CSM-FCU-MB-B1-01_SaDmpCtlOpen01,Supply Air Damper Control Open,Pass,Pass,Pass,Pass,Pass,
429305,34,CSMBMSB101-AS001,S08DOFA12,DO5,CSM-FCU-MB-B3-01_Ss,Unit Start Stop Control,Pass,Pass,Pass,Pass,Pass,
429304,34,CSMBMSB101-AS001,S08DOFA12,DO6,CSM-FCU-MB-B3-01_SaDmpCtlOpen,Supply Air Damper Control Open,Pass,Pass,Pass,Pass,Pass,
428761,34,CSMBMSB101-AS001,S08DOFA12,DO7,CSMBMSB101-AS001_Home,,Pass,Pass,Pass,Pass,Pass,
428764,34,CSMBMSB101-AS001,S08DOFA12,DO8,CSMBMSB101-AS001_OSCmd,,Pass,Pass,Pass,Pass,Pass,
428765,34,CSMBMSB101-AS001,S08DOFA12,DO9,CSMBMSB101-AS001_OSHiTmpRelease,,Pass,Pass,Pass,Pass,Pass,
428767,34,CSMBMSB101-AS001,S09UI8AO4,AO1,HbOutAS002,Heart Beat Out To AS002,Pass,Pass,Pass,Pass,Pass,
428766,34,CSMBMSB101-AS001,S09UI8AO4,UI1,HbInAS002,Heart Beat In from AS002,Pass,Pass,Pass,Pass,Pass,
429562,34,CSMBMSB101-AS002,S03DI16,DI1,CSM-PAC-MB-B1-01_SaDmp02_Man,Damper in Manual Mode,Pass,Pass,Pass,Pass,Pass,
429558,34,CSMBMSB101-AS002,S03DI16,DI10,CSM-PAC-MB-B1-01_CwIsoVlvFb,CW Isolation Valve Feedback,Pass,Pass,Pass,Pass,Pass,
429659,34,CSMBMSB101-AS002,S03DI16,DI11,CSM-PAC-MB-B3-01_Man,Unit in Manual Mode,Pass,Pass,Pass,Pass,Pass,
429656,34,CSMBMSB101-AS002,S03DI16,DI12,CSM-PAC-MB-B3-01_Auto,Unit in Auto Mode,Pass,Pass,Pass,Pass,Pass,
429657,34,CSMBMSB101-AS002,S03DI16,DI13,CSM-PAC-MB-B3-01_CwIsoVlvFb,CW Isolation Valve Feedback,Pass,Pass,Pass,Pass,Pass,
428441,34,CSMBMSB101-AS002,S03DI16,DI14,400ASwTxRm_PurgeSts,Purge Button Satus,Pass,Pass,Pass,Pass,Pass,Where is the graphic for this?
428450,34,CSMBMSB101-AS002,S03DI16,DI15,400BSwTxRm_PurgeSts,Purge Button Satus,Pass,Pass,Pass,Pass,Pass,Where is the graphic for this?
429564,34,CSMBMSB101-AS002,S03DI16,DI16,CSM-PAC-MB-B1-01_SaDmpFbOpen02,Supplay Air Damper Feedback Open,Pass,Pass,Pass,Pass,Pass,
429561,34,CSMBMSB101-AS002,S03DI16,DI2,CSM-PAC-MB-B1-01_SaDmp02_Auto,Unit in Auto Mode,Pass,Pass,Pass,Pass,Pass,
429560,34,CSMBMSB101-AS002,S03DI16,DI6,CSM-PAC-MB-B1-01_Man,Unit in Manual Mode,Pass,Pass,Pass,Pass,Pass,
429557,34,CSMBMSB101-AS002,S03DI16,DI7,CSM-PAC-MB-B1-01_Auto,Unit in Auto Mode,Pass,Pass,Pass,Pass,Pass,
429559,34,CSMBMSB101-AS002,S03DI16,DI8,CSM-PAC-MB-B1-01_Flt,Unit Fault via MSSB,Pass,Pass,Pass,Pass,Pass,
429563,34,CSMBMSB101-AS002,S03DI16,DI9,CSM-PAC-MB-B1-01_SaDmpFbOpen01,Supplay Air Damper Feedback Open,Pass,Pass,Pass,Pass,Pass,
429658,34,CSMBMSB101-AS002,S04DI16,DI1,CSM-PAC-MB-B3-01_Flt,Unit Fault via MSSB,Pass,Pass,Pass,Pass,Pass,
428531,34,CSMBMSB101-AS002,S04DI16,DI11,MB-B1-DB-02_Lgt_CB,Circuit Breaker Status,Pass,Pass,Pass,Pass,Pass,
428532,34,CSMBMSB101-AS002,S04DI16,DI12,MB-B1-DB-02_Pwr_CB,Circuit Breaker Status,Pass,Pass,Pass,Pass,Pass,
428541,34,CSMBMSB101-AS002,S04DI16,DI14,MB-B1-EM-DB-01_EmLgt_CB,Circuit Breaker Status,Pass,Pass,Pass,Pass,Pass,
429660,34,CSMBMSB101-AS002,S04DI16,DI2,CSM-PAC-MB-B3-01_SaDmpFbOpen,Supplay Air Damper Feedback Open,Pass,Pass,Pass,Pass,Pass,
428529,34,CSMBMSB101-AS002,S04DI16,DI3,MB-B1-DB-01_Lgt_CB,Circuit Breaker Status,Pass,Pass,Pass,Pass,Pass,
428530,34,CSMBMSB101-AS002,S04DI16,DI4,MB-B1-DB-01_Pwr_CB,Circuit Breaker Status,Pass,Pass,Pass,Pass,Pass,
428540,34,CSMBMSB101-AS002,S04DI16,DI5,MB-B1-DB-400B_Pwr_CB,Circuit Breaker Status,Pass,Pass,Pass,Pass,Pass,
428539,34,CSMBMSB101-AS002,S04DI16,DI6,MB-B1-DB-400A_Pwr_CB,Circuit Breaker Status,Pass,Pass,Pass,Pass,Pass,
428555,34,CSMBMSB101-AS002,S04DI16,DI7,MB-B2-DB-01_Lgt_CB,Circuit Breaker Status,Pass,Pass,Pass,Pass,Pass,
428556,34,CSMBMSB101-AS002,S04DI16,DI8,MB-B2-DB-01_Pwr_CB,Circuit Breaker Status,Pass,Pass,Pass,Pass,Pass,
428557,34,CSMBMSB101-AS002,S04DI16,DI9,MB-B2-DB-02_Lgt_CB,Circuit Breaker Status,Pass,Pass,Pass,Pass,Pass,
429653,34,CSMBMSB101-AS002,S05UI16,UI10,CSM-PAC-MB-B3-01_FltrDp,Filter Diff Pressure,Pass,Pass,Pass,Pass,Pass,
429655,34,CSMBMSB101-AS002,S05UI16,UI11,CSM-PAC-MB-B3-01_ZnTmp,Zone Temperature,Pass,Pass,Pass,Pass,Pass,
429553,34,CSMBMSB101-AS002,S05UI16,UI4,CSM-PAC-MB-B1-01_StsPress,Unit Status by Pressure,Pass,Pass,Pass,Pass,Pass,
429552,34,CSMBMSB101-AS002,S05UI16,UI5,CSM-PAC-MB-B1-01_FltrDp,Filter Diff Pressure,Pass,Pass,Pass,Pass,Pass,
429555,34,CSMBMSB101-AS002,S05UI16,UI6,CSM-PAC-MB-B1-01_ZnTmp1,Zone Temperature Tx Rm1,Pass,Pass,Pass,Pass,Pass,
429556,34,CSMBMSB101-AS002,S05UI16,UI7,CSM-PAC-MB-B1-01_ZnTmp2,Zone Temperature Tx Rm2,Pass,Pass,Pass,Pass,Pass,
429554,34,CSMBMSB101-AS002,S05UI16,UI8,CSM-PAC-MB-B1-01_ZnH2,Zone Hydrogen Level,Pass,Pass,Pass,Pass,Pass,
429654,34,CSMBMSB101-AS002,S05UI16,UI9,CSM-PAC-MB-B3-01_StsPress,Unit Status by Pressure,Pass,Pass,Pass,Pass,Pass,
429568,34,CSMBMSB101-AS002,S06DOFA12,DO3,CSM-PAC-MB-B1-01_Ss,Unit Start Stop Control,Pass,Pass,Pass,Pass,Pass,
429566,34,CSMBMSB101-AS002,S06DOFA12,DO4,CSM-PAC-MB-B1-01_SaDmpCtlOpen01,Supply Air Damper Control Open,Pass,Pass,Pass,Pass,Pass,
429663,34,CSMBMSB101-AS002,S06DOFA12,DO5,CSM-PAC-MB-B3-01_Ss,Unit Start Stop Control,Pass,Pass,Pass,Pass,Pass,
429662,34,CSMBMSB101-AS002,S06DOFA12,DO6,CSM-PAC-MB-B3-01_SaDmpCtlOpen,Supply Air Damper Control Open,Pass,Pass,Pass,Pass,Pass,
428454,34,CSMBMSB101-AS002,S06DOFA12,DO7,400BSwTxRm_StsLgtCtl,Status Ligh Control,Pass,Pass,Pass,Pass,Pass,
428453,34,CSMBMSB101-AS002,S06DOFA12,DO8,400BSwTxRm_FltLgtCtl,FaultLigh Control,Pass,Pass,Pass,Pass,Pass,
429567,34,CSMBMSB101-AS002,S06DOFA12,DO9,CSM-PAC-MB-B1-01_SaDmpCtlOpen02,Supply Air Damper Control Open,Pass,Pass,Pass,Pass,Pass,
429925,34,CSMBMSB101-AS002,S07DI16,DI1,LiftM27_DwnDir,Lift Running Down,Pass,Pass,Pass,Pass,Pass,
429929,34,CSMBMSB101-AS002,S07DI16,DI10,LiftM27_HomeInFire,Lift in home poisition by fire trip,Pass,Pass,Pass,Pass,Pass,
429921,34,CSMBMSB101-AS002,S07DI16,DI11,LiftM27_CarPosC1,Lift Car Position Cable 1,Pass,Pass,Pass,Pass,Pass,
429922,34,CSMBMSB101-AS002,S07DI16,DI12,LiftM27_CarPosC2,Lift Car Position Cable 2,Pass,Pass,Pass,Pass,Pass,
429923,34,CSMBMSB101-AS002,S07DI16,DI13,LiftM27_CarPosC3,Lift Car Position Cable 2,Pass,Pass,Pass,Pass,Pass,
429924,34,CSMBMSB101-AS002,S07DI16,DI14,LiftM27_CarPosC4,Lift Car Position Cable 2,Pass,Pass,Pass,Pass,Pass,
429931,34,CSMBMSB101-AS002,S07DI16,DI15,LiftM27_OSHiTmp,Lift Out of Service By HiTmp,Pass,Pass,Pass,Pass,Pass,
429935,34,CSMBMSB101-AS002,S07DI16,DI2,LiftM27_UpDir,Lift Running Up,Pass,Pass,Pass,Pass,Pass,
429926,34,CSMBMSB101-AS002,S07DI16,DI3,LiftM27_EmergPb,Lift Emergency Push Button,Pass,Pass,Pass,Pass,Pass,
429930,34,CSMBMSB101-AS002,S07DI16,DI4,LiftM27_OSFlt,Lift OutOfService by Fault,Pass,Pass,Pass,Pass,Pass,
429932,34,CSMBMSB101-AS002,S07DI16,DI5,LiftM27_OSNormal,Lift OutOfService by local and BMS,Pass,Pass,Pass,Pass,Pass,
429933,34,CSMBMSB101-AS002,S07DI16,DI6,LiftM27_OSSts,Lift OutOfService,Pass,Pass,Pass,Pass,Pass,
429928,34,CSMBMSB101-AS002,S07DI16,DI7,LiftM27_GenFlt,Lift General Fault Not OS,Pass,Pass,Pass,Pass,Pass,
429934,34,CSMBMSB101-AS002,S07DI16,DI8,LiftM27_PitLvlAlm,Lift Pit Level Alarm,Pass,Pass,Pass,Pass,Pass,
429927,34,CSMBMSB101-AS002,S07DI16,DI9,LiftM27_FireService,Lift in fire service,Pass,Pass,Pass,Pass,Pass,
429937,34,CSMBMSB101-AS002,S08DOFA12,DO1,LiftM27_Home,Lift Send to a Level,Pass,Pass,Pass,Pass,Pass,
429938,34,CSMBMSB101-AS002,S08DOFA12,DO2,LiftM27_OSCmd,Lift Out of Service Command,Pass,Pass,Pass,Pass,Pass,
429939,34,CSMBMSB101-AS002,S08DOFA12,DO3,LiftM27_OSHiTmpRelease,Lift Out of Service By HiTmp Release,Pass,Pass,Pass,Pass,Pass,
429936,34,CSMBMSB101-AS002,S08DOFA12,DO4,LiftM27_EmEvacCmd,Lift Emergency Evacuation Display,Pass,Pass,Pass,Pass,Pass,
429565,34,CSMBMSB101-AS002,S08DOFA12,DO6,CSM-PAC-MB-B1-01_CwIsoVlvCtl,Isolation Valve Control Open,Pass,Pass,Pass,Pass,Pass,
429661,34,CSMBMSB101-AS002,S08DOFA12,DO7,CSM-PAC-MB-B3-01_CwIsoVlvCtl,Isolation Valve Control Open,Pass,Pass,Pass,Pass,Pass,
428445,34,CSMBMSB101-AS002,S08DOFA12,DO8,400ASwTxRm_StsLgtCtl,Status Ligh Control,Pass,Pass,Pass,Pass,Pass,
428444,34,CSMBMSB101-AS002,S08DOFA12,DO9,400ASwTxRm_FltLgtCtl,FaultLigh Control,Pass,Pass,Pass,Pass,Pass,
428769,34,CSMBMSB101-AS002,S09UI8AO4,AO1,HbOutAS001,Heart Beat Out To AS001,Pass,Pass,Pass,Pass,Pass,
428768,34,CSMBMSB101-AS002,S09UI8AO4,UI1,HbInAS001,Heart Beat In from AS001,Pass,Pass,Pass,Pass,Pass,
429920,34,CSMBMSB101-AS002,S09UI8AO4,UI2,LiftM27_LSTmp1,Lift ShaftTemperature,Pass,Pass,Pass,Pass,Pass,
429940,34,CSMBMSB101-AS002,S09UI8AO4,UI3,LiftM28_LSTmp2,Lift Shaft Temperature,Pass,Pass,Pass,Pass,Pass,
428437,34,CSMBMSB101-AS002,S10DI16,DI1,400ASwTxRm_MkupMfsdSts_MFSD-MB-B1-02,Fire Damper Status,Pass,Pass,Pass,Pass,Pass,
428449,34,CSMBMSB101-AS002,S10DI16,DI10,400BSwTxRm_OaMfsdSts_MFSD-MB-B1-11,Fire Damper Status,Pass,Pass,Pass,Pass,Pass,
428446,34,CSMBMSB101-AS002,S10DI16,DI11,400BSwTxRm_BattEaMfsdSts_MFSD-MB-B1-19,Fire Damper Status,Pass,Pass,Pass,Pass,Pass,
428447,34,CSMBMSB101-AS002,S10DI16,DI12,400BSwTxRm_GasPurgeMfsdSts_MFSD-MB-B1-23,Fire Damper Status,Pass,Pass,Pass,Pass,Pass,
428439,34,CSMBMSB101-AS002,S10DI16,DI13,400ASwTxRm_OaMfsdStsB_MFSD-MB-B1-22,Fire Damper Status,Pass,Pass,Pass,Pass,Pass,
428440,34,CSMBMSB101-AS002,S10DI16,DI14,400ASwTxRm_OaMfsdStsC_MVCD-MB-B1-12,Fire Damper Status,Pass,Pass,Pass,Pass,Pass,
428442,34,CSMBMSB101-AS002,S10DI16,DI2,400ASwTxRm_RaMfsdSts_MFSD-MB-B1-12,Fire Damper Status,Pass,Pass,Pass,Pass,Pass,
428443,34,CSMBMSB101-AS002,S10DI16,DI3,400ASwTxRm_SaMfsdSts_MFSD-MB-B1-14,Fire Damper Status,Pass,Pass,Pass,Pass,Pass,
428438,34,CSMBMSB101-AS002,S10DI16,DI4,400ASwTxRm_OaMfsdSts_MFSD-MB-B1-18,Fire Damper Status,Pass,Pass,Pass,Pass,Pass,
428435,34,CSMBMSB101-AS002,S10DI16,DI5,400ASwTxRm_BattEaMfsdSts_MFSD-MB-B1-24,Fire Damper Status,Pass,Pass,Pass,Pass,Pass,
428436,34,CSMBMSB101-AS002,S10DI16,DI6,400ASwTxRm_GasPurgeMfsdSts_MFSD-MB-B1-25,Fire Damper Status,Pass,Pass,Pass,Pass,Pass,
428448,34,CSMBMSB101-AS002,S10DI16,DI7,400BSwTxRm_MkupMfsdSts_MFSD-MB-B1-09,Fire Damper Status,Pass,Pass,Pass,Pass,Pass,
428451,34,CSMBMSB101-AS002,S10DI16,DI8,400BSwTxRm_RaMfsdSts_MFSD-MB-B1-05,Fire Damper Status,Pass,Pass,Pass,Pass,Pass,
428452,34,CSMBMSB101-AS002,S10DI16,DI9,400BSwTxRm_SaMfsdSts_MFSD-MB-B1-08,Fire Damper Status,Pass,Pass,Pass,Pass,Pass,
429468,34,CSMBMSB102-AS003,S03DI16,DI1,CSM-OAF-MB-B1-GEN-03_Man,Unit in Manual Mode,Pass,Pass,Pass,Pass,Pass,
429204,34,CSMBMSB102-AS003,S03DI16,DI10,CSM-FCU-MB-B1-03_Flt,Unit Fault via MSSB,Pass,Pass,Pass,Pass,Pass,
429206,34,CSMBMSB102-AS003,S03DI16,DI11,CSM-FCU-MB-B1-03_SaDmpFbOpen,Supply Air Damper Feedback Open,Pass,Pass,Pass,Pass,Pass,
429470,34,CSMBMSB102-AS003,S03DI16,DI15,CSM-OAF-MB-B1-GEN-03_ShutOffDmpSt_MVCD-MB-B1-50,Fire Damper Status,Pass,Pass,Pass,Pass,Pass,
429448,34,CSMBMSB102-AS003,S03DI16,DI16,CSM-OAF-MB-B1-AHU-02_ShutOffDmpSt_MVCD-MB-B1-51,Fire Damper Status,Pass,Pass,Pass,Pass,Pass,
429466,34,CSMBMSB102-AS003,S03DI16,DI2,CSM-OAF-MB-B1-GEN-03_Auto,Unit in Auto Mode,Pass,Pass,Pass,Pass,Pass,
429467,34,CSMBMSB102-AS003,S03DI16,DI3,CSM-OAF-MB-B1-GEN-03_Flt,Unit Fault via MSSB,Pass,Pass,Pass,Pass,Pass,
429469,34,CSMBMSB102-AS003,S03DI16,DI4,CSM-OAF-MB-B1-GEN-03_SaDmpFbOpen,Supplay Air Damper Feedback Open,Pass,Pass,Pass,Pass,Pass,
429447,34,CSMBMSB102-AS003,S03DI16,DI5,CSM-OAF-MB-B1-AHU-02_Man,Unit in Manual Mode,Pass,Pass,Pass,Pass,Pass,
429445,34,CSMBMSB102-AS003,S03DI16,DI6,CSM-OAF-MB-B1-AHU-02_Auto,Unit in Auto Mode,Pass,Pass,Pass,Pass,Pass,
429446,34,CSMBMSB102-AS003,S03DI16,DI7,CSM-OAF-MB-B1-AHU-02_Flt,Unit Fault via MSSB,Pass,Pass,Pass,Pass,Pass,
429205,34,CSMBMSB102-AS003,S03DI16,DI8,CSM-FCU-MB-B1-03_Man,Unit in Manual Mode,Pass,Pass,Pass,Pass,Pass,
429203,34,CSMBMSB102-AS003,S03DI16,DI9,CSM-FCU-MB-B1-03_Auto,Unit in Auto Mode,Pass,Pass,Pass,Pass,Pass,
429465,34,CSMBMSB102-AS003,S04UI16,UI1,CSM-OAF-MB-B1-GEN-03_StsPress,Unit Status by Pressure,Pass,Pass,Pass,Pass,Pass,250pa
429222,34,CSMBMSB102-AS003,S04UI16,UI10,CSM-FCU-MB-B1-05_ChwVlvFb,Chilled Water Valve Feedback,Pass,Pass,Pass,Pass,Pass,
429227,34,CSMBMSB102-AS003,S04UI16,UI11,CSM-FCU-MB-B1-05_ZnTmp,Zone Temperature,Pass,Pass,Pass,Pass,Pass,
429224,34,CSMBMSB102-AS003,S04UI16,UI12,CSM-FCU-MB-B1-05_SaTmp,Supply Air Temperature,Pass,Pass,Pass,Pass,Pass,
429253,34,CSMBMSB102-AS003,S04UI16,UI13,CSM-FCU-MB-B1-07_StsPress,Unit Status by Pressure,Pass,Pass,Pass,Pass,Pass,
429251,34,CSMBMSB102-AS003,S04UI16,UI14,CSM-FCU-MB-B1-07_FltrDp,Filter Diff Pressure,Pass,Pass,Pass,Pass,Pass,
429443,34,CSMBMSB102-AS003,S04UI16,UI2,CSM-OAF-MB-B1-AHU-02_StsPress,Unit Status by Pressure,Pass,Pass,Pass,Pass,Pass,
429200,34,CSMBMSB102-AS003,S04UI16,UI3,CSM-FCU-MB-B1-03_StsPress,Unit Status by Pressure,Pass,Pass,Pass,Pass,Pass,
429198,34,CSMBMSB102-AS003,S04UI16,UI4,CSM-FCU-MB-B1-03_FltrDp,Filter Diff Pressure,Pass,Pass,Pass,Pass,Pass,
429197,34,CSMBMSB102-AS003,S04UI16,UI5,CSM-FCU-MB-B1-03_ChwVlvFb,Chilled Water Valve Feedback,Pass,Pass,Pass,Pass,Pass,
429201,34,CSMBMSB102-AS003,S04UI16,UI6,CSM-FCU-MB-B1-03_ZnTmp,Zone Temperature,Pass,Pass,Pass,Pass,Pass,
429199,34,CSMBMSB102-AS003,S04UI16,UI7,CSM-FCU-MB-B1-03_SaTmp,Supply Air Temperature,Pass,Pass,Pass,Pass,Pass,
429225,34,CSMBMSB102-AS003,S04UI16,UI8,CSM-FCU-MB-B1-05_StsPress,Unit Status by Pressure,Pass,Pass,Pass,Pass,Pass,
429223,34,CSMBMSB102-AS003,S04UI16,UI9,CSM-FCU-MB-B1-05_FltrDp,Filter Diff Pressure,Pass,Pass,Pass,Pass,Pass,
429442,34,CSMBMSB102-AS003,S05UI16,UI1,CSM-OAF-MB-B1-AHU-02_OaTmp,Outside Air Temperature,Pass,Pass,Pass,Pass,Pass,
428731,34,CSMBMSB102-AS003,S05UI16,UI11,CSM-AHU-MB-B1-02_ChwVlvFb,Chilled Water Valve Feedback,Pass,Pass,Pass,Pass,Pass,
428735,34,CSMBMSB102-AS003,S05UI16,UI12,CSM-AHU-MB-B1-02_MotorTmp01,Motor Temperature Monitoring,Pass,Pass,Pass,Pass,Pass,
429252,34,CSMBMSB102-AS003,S05UI16,UI13,CSM-FCU-MB-B1-07_SaTmp,Supply Air Temperature,Pass,Pass,Pass,Pass,Pass,
429441,34,CSMBMSB102-AS003,S05UI16,UI2,CSM-OAF-MB-B1-AHU-02_OaHum,Outside Air Humidity,Pass,Pass,Pass,Pass,Pass,
429250,34,CSMBMSB102-AS003,S05UI16,UI3,CSM-FCU-MB-B1-07_ChwVlvFb,Chilled Water Valve Feedback,Pass,Pass,Pass,Pass,Pass,
429254,34,CSMBMSB102-AS003,S05UI16,UI4,CSM-FCU-MB-B1-07_ZnTmp,Zone Temperature,Pass,Pass,Pass,Pass,Pass,
428741,34,CSMBMSB102-AS003,S05UI16,UI6,CSM-AHU-MB-B1-02_PreHpTmp,Pre Heat Pipe Temperature,Pass,Pass,Pass,Pass,Pass,
428739,34,CSMBMSB102-AS003,S05UI16,UI7,CSM-AHU-MB-B1-02_PlantRmPress,Plant Room Pressure,Pass,Pass,Pass,Pass,Pass,
428734,34,CSMBMSB102-AS003,S05UI16,UI8,CSM-AHU-MB-B1-02_FltrDp,Filter Diff Pressure,Pass,Pass,Pass,Pass,Pass,
428740,34,CSMBMSB102-AS003,S05UI16,UI9,CSM-AHU-MB-B1-02_PreHpHum,Pre Heat Pipe Humidity,Pass,Pass,Pass,Pass,Pass,
428737,34,CSMBMSB102-AS003,S06UI16,UI1,CSM-AHU-MB-B1-02_MotorVib01,Motor Vibration Monitoring,Pass,Pass,Pass,Pass,Pass,
428748,34,CSMBMSB102-AS003,S06UI16,UI10,CSM-AHU-MB-B1-02_ZnTmp2,Zone Temperature,Pass,Pass,Pass,Pass,Pass,
428736,34,CSMBMSB102-AS003,S06UI16,UI2,CSM-AHU-MB-B1-02_MotorTmp02,Motor Temperature Monitoring,Pass,Pass,Pass,Pass,Pass,
428738,34,CSMBMSB102-AS003,S06UI16,UI3,CSM-AHU-MB-B1-02_MotorVib02,Motor Vibration Monitoring,Pass,Pass,Pass,Pass,Pass,
428744,34,CSMBMSB102-AS003,S06UI16,UI4,CSM-AHU-MB-B1-02_SaTmp,Supply Air Temperature,Pass,Pass,Pass,Pass,Pass,
428742,34,CSMBMSB102-AS003,S06UI16,UI5,CSM-AHU-MB-B1-02_SaHum,Supply Air Humidity,Pass,Pass,Pass,Pass,Pass,
428743,34,CSMBMSB102-AS003,S06UI16,UI6,CSM-AHU-MB-B1-02_SaPress,Supply Aire Pressure,Pass,Pass,Pass,Pass,Pass,
428747,34,CSMBMSB102-AS003,S06UI16,UI7,CSM-AHU-MB-B1-02_ZnTmp1,Zone Temperature,Pass,Pass,Pass,Pass,Pass,
428732,34,CSMBMSB102-AS003,S06UI16,UI8,CSM-AHU-MB-B1-02_CO2_1,Zone CO2,Pass,Pass,Pass,Pass,Pass,
428745,34,CSMBMSB102-AS003,S06UI16,UI9,CSM-AHU-MB-B1-02_ZnHum1,Zone Humidity,Pass,Pass,Pass,Pass,Pass,
428758,34,CSMBMSB102-AS003,S07DOFA12,DO1,CSM-AHU-MB-B1-02_SafSs01,Supply Fan Start Stop,Pass,Pass,Pass,Pass,Pass,
429259,34,CSMBMSB102-AS003,S07DOFA12,DO12,CSM-FCU-MB-B1-07_Ss,Unit Start Stop Control,Pass,Pass,Pass,Pass,Pass,
429472,34,CSMBMSB102-AS003,S07DOFA12,DO2,CSM-OAF-MB-B1-GEN-03_Ss,Unit Start Stop Control,Pass,Pass,Pass,Pass,Pass,
429471,34,CSMBMSB102-AS003,S07DOFA12,DO3,CSM-OAF-MB-B1-GEN-03_SaDmpCtlOpen,Supply Air Damper Control Open,Pass,Pass,Pass,Pass,Pass,
429449,34,CSMBMSB102-AS003,S07DOFA12,DO4,CSM-OAF-MB-B1-AHU-02_Ss,Unit Start Stop Control,Pass,Pass,Pass,Pass,Pass,
429208,34,CSMBMSB102-AS003,S07DOFA12,DO5,CSM-FCU-MB-B1-03_Ss,Unit Start Stop Control,Pass,Pass,Pass,Pass,Pass,
429207,34,CSMBMSB102-AS003,S07DOFA12,DO6,CSM-FCU-MB-B1-03_SaDmpCtlOpen,Supply Air Damper Control Open,Pass,Pass,Pass,Pass,Pass,
429235,34,CSMBMSB102-AS003,S07DOFA12,DO7,CSM-FCU-MB-B1-05_Ss,Unit Start Stop Control,Pass,Pass,Pass,Pass,Pass,
429234,34,CSMBMSB102-AS003,S07DOFA12,DO8,CSM-FCU-MB-B1-05_SaDmpCtlOpen,Supply Air Damper Control Open,Pass,Pass,Pass,Pass,Pass,
428751,34,CSMBMSB102-AS003,S08AO8,AO1,CSM-AHU-MB-B1-02_VsdSpdCtl01,Supply Fan VSD Speed,Pass,Pass,Pass,Pass,Pass,
428752,34,CSMBMSB102-AS003,S08AO8,AO2,CSM-AHU-MB-B1-02_VsdSpdCtl02,Supply Fan VSD Speed,Pass,Pass,Pass,Pass,Pass,
429255,34,CSMBMSB102-AS003,S08AO8,AO3,CSM-FCU-MB-B1-07_ChwVlvCtl,Chilled Water Valve Control,Pass,Pass,Pass,Pass,Pass,
428750,34,CSMBMSB102-AS003,S08AO8,AO4,CSM-AHU-MB-B1-02_ChwVlvCtl,Chilled Water Valve Control,Pass,Pass,Pass,Pass,Pass,
429444,34,CSMBMSB102-AS003,S08AO8,AO5,CSM-OAF-MB-B1-AHU-02_VsdSpdCtl,Unit Vsd Speed Control,Pass,Pass,Pass,Pass,Pass,
429229,34,CSMBMSB102-AS003,S08AO8,AO7,CSM-FCU-MB-B1-05_VsdSpdCtl,Unit Vsd Speed Control,Pass,Pass,Pass,Pass,Pass,
429232,34,CSMBMSB102-AS003,S09DI16,DI1,CSM-FCU-MB-B1-05_Man,Unit in Manual Mode,Pass,Pass,Pass,Pass,Pass,
428756,34,CSMBMSB102-AS003,S09DI16,DI12,CSM-AHU-MB-B1-02_SafFlt02,Supply Fan VSD Fault,Pass,Pass,Pass,Pass,Pass,
429258,34,CSMBMSB102-AS003,S09DI16,DI13,CSM-FCU-MB-B1-07_Man,Unit in Manual Mode,Pass,Pass,Pass,Pass,Pass,
429256,34,CSMBMSB102-AS003,S09DI16,DI14,CSM-FCU-MB-B1-07_Auto,Unit in Auto Mode,Pass,Pass,Pass,Pass,Pass,
429257,34,CSMBMSB102-AS003,S09DI16,DI15,CSM-FCU-MB-B1-07_Flt,Unit Fault via MSSB,Pass,Pass,Pass,Pass,Pass,
429230,34,CSMBMSB102-AS003,S09DI16,DI2,CSM-FCU-MB-B1-05_Auto,Unit in Auto Mode,Pass,Pass,Pass,Pass,Pass,
429231,34,CSMBMSB102-AS003,S09DI16,DI3,CSM-FCU-MB-B1-05_Flt,Unit Fault via MSSB,Pass,Pass,Pass,Pass,Pass,
429233,34,CSMBMSB102-AS003,S09DI16,DI4,CSM-FCU-MB-B1-05_SaDmpFbOpen,Supply Air Damper Feedback Open,Pass,Pass,Pass,Pass,Pass,
428754,34,CSMBMSB102-AS003,S09DI16,DI5,CSM-AHU-MB-B1-02_Man,MSSB Switch in MANUAL,Pass,Pass,Pass,Pass,Pass,
428753,34,CSMBMSB102-AS003,S09DI16,DI6,CSM-AHU-MB-B1-02_Auto,MSSB Switch in AUTO,Pass,Pass,Pass,Pass,Pass,
428757,34,CSMBMSB102-AS003,S09DI16,DI7,CSM-AHU-MB-B1-02_SafSts,Supply Fan Status,Pass,Pass,Pass,Pass,Pass,
428755,34,CSMBMSB102-AS003,S09DI16,DI8,CSM-AHU-MB-B1-02_SafFlt01,Supply Fan VSD Fault,Pass,Pass,Pass,Pass,Pass,
428771,34,CSMBMSB102-AS003,S10UI8AO4,AO1,HbOutAS004,Heart Beat Out To AS004,Pass,Pass,Pass,Pass,Pass,
429228,34,CSMBMSB102-AS003,S10UI8AO4,AO2,CSM-FCU-MB-B1-05_ChwVlvCtl,Chilled Water Valve Control,Pass,Pass,Pass,Pass,Pass,
429202,34,CSMBMSB102-AS003,S10UI8AO4,AO3,CSM-FCU-MB-B1-03_ChwVlvCtl,Chilled Water Valve Control,Pass,Pass,Pass,Pass,Pass,
